,exp,model,N_train,M,hidden_size,optimizer,mse,nll,config,init,outlier,time
0,,DGP,50,25,[2],adam_Mxit1500,0.0948697445644,0.162069456365,0.179,True,,28.51416
0,,DGP,100,25,[2],adam_Mxit1500,0.0775292877633,0.128413768949,0.213,True,,33.750635
0,,DGP,250,25,[2],adam_Mxit1500,0.0242193534522,-0.402982939302,0.135,True,,49.566813
0,,DGP,1250,25,[2],adam_Mxit1500,0.0264440626714,-0.390453769303,0.159,True,,49.871315
0,,DGP,1000,25,[2],adam_Mxit1500,0.0249991198182,-0.386195962837,0.159,True,,49.852434
0,,DGP,750,25,[2],adam_Mxit1500,0.0312126733749,-0.302772838246,0.166,True,,52.519014
0,,DGP,500,25,[2],adam_Mxit1500,0.0450104902745,-0.114297519733,0.214,True,,51.94601
0,,DGP,50,35,[2],adam_Mxit1500,0.0775218567507,0.0962835826339,0.17,True,,71.164367
0,,DGP,100,35,[2],adam_Mxit1500,0.0618970916147,-0.00941172440045,0.157,True,,80.829402
0,,DGP,500,35,[2],adam_Mxit1500,0.0173433076676,-0.578819253983,0.129,True,,114.387473
0,,DGP,250,35,[2],adam_Mxit1500,0.0191306223158,-0.554440238603,0.112,True,,114.524724
0,,DGP,1000,35,[2],adam_Mxit1500,0.0145741543741,-0.64162377049,0.121,True,,115.35733
0,,DGP,1250,35,[2],adam_Mxit1500,0.0243177171753,-0.563003886354,0.132,True,,115.295586
0,,DGP,750,35,[2],adam_Mxit1500,0.0185376247768,-0.54251590739,0.129,True,,116.336135
0,,DGP,50,50,[2],adam_Mxit1500,0.0695482340979,0.0379300299532,0.159,True,,283.299947
0,,DGP,100,50,[2],adam_Mxit1500,0.0449099321046,-0.197464364637,0.145,True,,304.601684
0,,DGP,750,50,[2],adam_Mxit1500,0.0161747076384,-0.642773180512,0.121,True,,377.848869
0,,DGP,500,50,[2],adam_Mxit1500,0.0165546173331,-0.588714580691,0.122,True,,377.719163
0,,DGP,1250,50,[2],adam_Mxit1500,0.0156316209573,-0.635952515856,0.128,True,,378.405596
0,,DGP,250,50,[2],adam_Mxit1500,0.0207418991022,-0.544201334216,0.112,True,,377.060825
0,,DGP,1000,50,[2],adam_Mxit1500,0.0169605787251,-0.613330452613,0.124,True,,378.700351
